ts;id;resource;event
Mon Feb 28 23:35:16 CET 2022;2137;agv;transport_to_cell1_buffer
Mon Feb 28 23:37:25 CET 2022;2224;system;new_order
Mon Feb 28 23:37:25 CET 2022;2224;system;direct_to_line1
Mon Feb 28 23:38:13 CET 2022;2115;cell2_buffer;enter_cell2
Mon Feb 28 23:38:13 CET 2022;2115;cell2;cell2_operation
Mon Feb 28 23:38:19 CET 2022;2114;system;order_completed
Mon Feb 28 23:38:38 CET 2022;2138;agv;transport_to_cell1_buffer
Mon Feb 28 23:39:00 CET 2022;2139;agv;transport_to_cell1_buffer
Mon Feb 28 23:40:08 CET 2022;2225;system;new_order
Mon Feb 28 23:40:08 CET 2022;2225;system;direct_to_line1
Mon Feb 28 23:40:22 CET 2022;2133;cell1_buffer;enter_cell1
Mon Feb 28 23:40:22 CET 2022;2133;cell1;cell1_operation
Mon Feb 28 23:40:28 CET 2022;2132;system;order_completed
Mon Feb 28 23:41:54 CET 2022;2140;agv;transport_to_cell1_buffer
Mon Feb 28 23:42:27 CET 2022;2115;system;order_completed
Mon Feb 28 23:43:26 CET 2022;2141;agv;transport_to_cell2_buffer
Mon Feb 28 23:45:12 CET 2022;2142;agv;transport_to_cell2_buffer
Mon Feb 28 23:46:37 CET 2022;2226;system;new_order
Mon Feb 28 23:46:37 CET 2022;2226;system;direct_to_line1
Mon Feb 28 23:47:30 CET 2022;2134;cell1_buffer;enter_cell1
Mon Feb 28 23:47:30 CET 2022;2134;cell1;cell1_operation
Mon Feb 28 23:47:36 CET 2022;2133;system;order_completed
Mon Feb 28 23:52:26 CET 2022;2136;cell1_buffer;enter_cell1
Mon Feb 28 23:52:26 CET 2022;2136;cell1;cell1_operation
Mon Feb 28 23:52:32 CET 2022;2134;system;order_completed
Mon Feb 28 23:53:19 CET 2022;2120;cell2_buffer;enter_cell2
Mon Feb 28 23:53:19 CET 2022;2120;cell2;cell2_operation
Mon Feb 28 23:57:13 CET 2022;2227;system;new_order
Mon Feb 28 23:57:13 CET 2022;2227;system;direct_to_line1
Mon Feb 28 23:58:55 CET 2022;2122;cell2_buffer;enter_cell2
Mon Feb 28 23:58:55 CET 2022;2122;cell2;cell2_operation
Mon Feb 28 23:59:01 CET 2022;2120;system;order_completed
Mon Feb 28 23:59:14 CET 2022;2137;cell1_buffer;enter_cell1
Mon Feb 28 23:59:14 CET 2022;2137;cell1;cell1_operation
Mon Feb 28 23:59:20 CET 2022;2136;system;order_completed
Tue Mar 01 00:02:38 CET 2022;2143;agv;transport_to_cell2_buffer
Tue Mar 01 00:04:06 CET 2022;2138;cell1_buffer;enter_cell1
Tue Mar 01 00:04:06 CET 2022;2138;cell1;cell1_operation
Tue Mar 01 00:04:12 CET 2022;2137;system;order_completed
Tue Mar 01 00:04:40 CET 2022;2144;agv;transport_to_cell1_buffer
Tue Mar 01 00:06:14 CET 2022;2145;agv;transport_to_cell1_buffer
Tue Mar 01 00:06:29 CET 2022;2124;cell2_buffer;enter_cell2
Tue Mar 01 00:06:29 CET 2022;2124;cell2;cell2_operation
Tue Mar 01 00:06:35 CET 2022;2122;system;order_completed
Tue Mar 01 00:08:07 CET 2022;2146;agv;transport_to_cell2_buffer
Tue Mar 01 00:10:15 CET 2022;2139;cell1_buffer;enter_cell1
Tue Mar 01 00:10:15 CET 2022;2139;cell1;cell1_operation
Tue Mar 01 00:10:21 CET 2022;2138;system;order_completed
Tue Mar 01 00:11:12 CET 2022;2126;cell2_buffer;enter_cell2
Tue Mar 01 00:11:12 CET 2022;2126;cell2;cell2_operation
Tue Mar 01 00:11:12 CET 2022;2228;system;new_order
Tue Mar 01 00:11:12 CET 2022;2228;system;direct_to_line2
Tue Mar 01 00:11:18 CET 2022;2124;system;order_completed
Tue Mar 01 00:12:46 CET 2022;2147;agv;transport_to_cell2_buffer
Tue Mar 01 00:16:47 CET 2022;2148;agv;transport_to_cell1_buffer
Tue Mar 01 00:17:23 CET 2022;2126;system;order_completed
Tue Mar 01 00:18:14 CET 2022;2140;cell1_buffer;enter_cell1
Tue Mar 01 00:18:14 CET 2022;2140;cell1;cell1_operation
Tue Mar 01 00:18:20 CET 2022;2139;system;order_completed
Tue Mar 01 00:19:23 CET 2022;2149;agv;transport_to_cell1_buffer
Tue Mar 01 00:22:30 CET 2022;2150;agv;transport_to_cell1_buffer
Tue Mar 01 00:22:32 CET 2022;2229;system;new_order
Tue Mar 01 00:22:32 CET 2022;2229;system;direct_to_line1
Tue Mar 01 00:23:33 CET 2022;2144;cell1_buffer;enter_cell1
Tue Mar 01 00:23:33 CET 2022;2144;cell1;cell1_operation
Tue Mar 01 00:23:39 CET 2022;2140;system;order_completed
Tue Mar 01 00:25:24 CET 2022;2151;agv;transport_to_cell2_buffer
Tue Mar 01 00:26:00 CET 2022;2230;system;new_order
Tue Mar 01 00:26:00 CET 2022;2230;system;direct_to_line2
Tue Mar 01 00:26:34 CET 2022;2231;system;new_order
Tue Mar 01 00:26:34 CET 2022;2231;system;direct_to_line2
Tue Mar 01 00:27:06 CET 2022;2232;system;new_order
Tue Mar 01 00:27:06 CET 2022;2232;system;direct_to_line2
Tue Mar 01 00:27:46 CET 2022;2127;cell2_buffer;enter_cell2
Tue Mar 01 00:27:46 CET 2022;2127;cell2;cell2_operation
Tue Mar 01 00:27:46 CET 2022;2152;agv;transport_to_cell1_buffer
Tue Mar 01 00:28:35 CET 2022;2153;agv;transport_to_cell2_buffer
Tue Mar 01 00:30:03 CET 2022;2145;cell1_buffer;enter_cell1
Tue Mar 01 00:30:03 CET 2022;2145;cell1;cell1_operation
Tue Mar 01 00:30:09 CET 2022;2144;system;order_completed
Tue Mar 01 00:34:28 CET 2022;2128;cell2_buffer;enter_cell2
Tue Mar 01 00:34:28 CET 2022;2128;cell2;cell2_operation
Tue Mar 01 00:34:28 CET 2022;2154;agv;transport_to_cell1_buffer
Tue Mar 01 00:34:34 CET 2022;2233;system;new_order
Tue Mar 01 00:34:34 CET 2022;2233;system;direct_to_line2
Tue Mar 01 00:34:34 CET 2022;2127;system;order_completed
Tue Mar 01 00:35:07 CET 2022;2148;cell1_buffer;enter_cell1
Tue Mar 01 00:35:07 CET 2022;2148;cell1;cell1_operation
Tue Mar 01 00:35:13 CET 2022;2145;system;order_completed
Tue Mar 01 00:35:42 CET 2022;2155;agv;transport_to_cell2_buffer
Tue Mar 01 00:38:23 CET 2022;2130;cell2_buffer;enter_cell2
Tue Mar 01 00:38:23 CET 2022;2130;cell2;cell2_operation
Tue Mar 01 00:38:23 CET 2022;2156;agv;transport_to_cell1_buffer
Tue Mar 01 00:38:29 CET 2022;2128;system;order_completed
Tue Mar 01 00:38:31 CET 2022;2234;system;new_order
Tue Mar 01 00:38:31 CET 2022;2234;system;direct_to_line1
Tue Mar 01 00:39:55 CET 2022;2149;cell1_buffer;enter_cell1
Tue Mar 01 00:39:55 CET 2022;2149;cell1;cell1_operation
Tue Mar 01 00:40:01 CET 2022;2148;system;order_completed
Tue Mar 01 00:40:56 CET 2022;2157;agv;transport_to_cell2_buffer
Tue Mar 01 00:43:54 CET 2022;2135;cell2_buffer;enter_cell2
Tue Mar 01 00:43:54 CET 2022;2135;cell2;cell2_operation
Tue Mar 01 00:44:00 CET 2022;2130;system;order_completed
Tue Mar 01 00:45:04 CET 2022;2158;agv;transport_to_cell1_buffer
Tue Mar 01 00:45:46 CET 2022;2150;cell1_buffer;enter_cell1
Tue Mar 01 00:45:46 CET 2022;2150;cell1;cell1_operation
Tue Mar 01 00:45:51 CET 2022;2149;system;order_completed
Tue Mar 01 00:47:03 CET 2022;2159;agv;transport_to_cell1_buffer
Tue Mar 01 00:48:36 CET 2022;2160;agv;transport_to_cell1_buffer
Tue Mar 01 00:49:42 CET 2022;2135;system;order_completed
Tue Mar 01 00:50:46 CET 2022;2161;agv;transport_to_cell2_buffer
Tue Mar 01 00:52:14 CET 2022;2235;system;new_order
Tue Mar 01 00:52:14 CET 2022;2235;system;direct_to_line1
Tue Mar 01 00:52:34 CET 2022;2152;cell1_buffer;enter_cell1
Tue Mar 01 00:52:34 CET 2022;2152;cell1;cell1_operation
Tue Mar 01 00:52:40 CET 2022;2150;system;order_completed
Tue Mar 01 00:58:24 CET 2022;2236;system;new_order
Tue Mar 01 00:58:24 CET 2022;2236;system;direct_to_line2
Tue Mar 01 00:58:36 CET 2022;2154;cell1_buffer;enter_cell1
Tue Mar 01 00:58:36 CET 2022;2154;cell1;cell1_operation
Tue Mar 01 00:58:42 CET 2022;2152;system;order_completed
Tue Mar 01 01:01:11 CET 2022;2141;cell2_buffer;enter_cell2
Tue Mar 01 01:01:11 CET 2022;2141;cell2;cell2_operation
Tue Mar 01 01:01:11 CET 2022;2162;agv;transport_to_cell1_buffer
Tue Mar 01 01:01:53 CET 2022;2237;system;new_order
Tue Mar 01 01:01:53 CET 2022;2237;system;direct_to_line2
Tue Mar 01 01:02:50 CET 2022;2163;agv;transport_to_cell1_buffer
Tue Mar 01 01:03:09 CET 2022;2238;system;new_order
Tue Mar 01 01:03:09 CET 2022;2238;system;direct_to_line2
Tue Mar 01 01:03:53 CET 2022;2164;agv;transport_to_cell2_buffer
Tue Mar 01 01:05:01 CET 2022;2156;cell1_buffer;enter_cell1
Tue Mar 01 01:05:01 CET 2022;2156;cell1;cell1_operation
Tue Mar 01 01:05:07 CET 2022;2154;system;order_completed
Tue Mar 01 01:06:22 CET 2022;2239;system;new_order
Tue Mar 01 01:06:22 CET 2022;2239;system;direct_to_line1
Tue Mar 01 01:07:25 CET 2022;2142;cell2_buffer;enter_cell2
Tue Mar 01 01:07:25 CET 2022;2142;cell2;cell2_operation
Tue Mar 01 01:07:31 CET 2022;2141;system;order_completed
Tue Mar 01 01:08:46 CET 2022;2165;agv;transport_to_cell1_buffer
Tue Mar 01 01:09:35 CET 2022;2240;system;new_order
Tue Mar 01 01:09:35 CET 2022;2240;system;direct_to_line1
Tue Mar 01 01:10:16 CET 2022;2166;agv;transport_to_cell2_buffer
Tue Mar 01 01:10:49 CET 2022;2158;cell1_buffer;enter_cell1
Tue Mar 01 01:10:49 CET 2022;2158;cell1;cell1_operation
Tue Mar 01 01:10:55 CET 2022;2156;system;order_completed
Tue Mar 01 01:14:10 CET 2022;2143;cell2_buffer;enter_cell2
Tue Mar 01 01:14:10 CET 2022;2143;cell2;cell2_operation
Tue Mar 01 01:14:12 CET 2022;2167;agv;transport_to_cell2_buffer
Tue Mar 01 01:14:16 CET 2022;2142;system;order_completed
Tue Mar 01 01:15:57 CET 2022;2241;system;new_order
Tue Mar 01 01:15:57 CET 2022;2241;system;direct_to_line1
Tue Mar 01 01:16:30 CET 2022;2159;cell1_buffer;enter_cell1
Tue Mar 01 01:16:30 CET 2022;2159;cell1;cell1_operation
Tue Mar 01 01:16:36 CET 2022;2158;system;order_completed
Tue Mar 01 01:16:47 CET 2022;2242;system;new_order
Tue Mar 01 01:16:47 CET 2022;2242;system;direct_to_line2
Tue Mar 01 01:18:50 CET 2022;2243;system;new_order
Tue Mar 01 01:18:50 CET 2022;2243;system;direct_to_line1
Tue Mar 01 01:20:13 CET 2022;2146;cell2_buffer;enter_cell2
Tue Mar 01 01:20:13 CET 2022;2146;cell2;cell2_operation
Tue Mar 01 01:20:13 CET 2022;2168;agv;transport_to_cell1_buffer
Tue Mar 01 01:20:19 CET 2022;2143;system;order_completed
Tue Mar 01 01:20:21 CET 2022;2244;system;new_order
Tue Mar 01 01:20:21 CET 2022;2244;system;direct_to_line1
Tue Mar 01 01:22:29 CET 2022;2160;cell1_buffer;enter_cell1
Tue Mar 01 01:22:29 CET 2022;2160;cell1;cell1_operation
Tue Mar 01 01:22:35 CET 2022;2159;system;order_completed
Tue Mar 01 01:23:16 CET 2022;2169;agv;transport_to_cell1_buffer
Tue Mar 01 01:23:19 CET 2022;2245;system;new_order
Tue Mar 01 01:23:19 CET 2022;2245;system;direct_to_line1
Tue Mar 01 01:24:20 CET 2022;2170;agv;transport_to_cell2_buffer
Tue Mar 01 01:24:43 CET 2022;2246;system;new_order
Tue Mar 01 01:24:43 CET 2022;2246;system;direct_to_line2
Tue Mar 01 01:26:36 CET 2022;2247;system;new_order
Tue Mar 01 01:26:36 CET 2022;2247;system;direct_to_line2
Tue Mar 01 01:27:21 CET 2022;2248;system;new_order
Tue Mar 01 01:27:21 CET 2022;2248;system;direct_to_line1
Tue Mar 01 01:27:50 CET 2022;2146;system;order_completed
Tue Mar 01 01:29:03 CET 2022;2162;cell1_buffer;enter_cell1
Tue Mar 01 01:29:03 CET 2022;2162;cell1;cell1_operation
Tue Mar 01 01:29:09 CET 2022;2160;system;order_completed
Tue Mar 01 01:35:10 CET 2022;2163;cell1_buffer;enter_cell1
Tue Mar 01 01:35:10 CET 2022;2163;cell1;cell1_operation
Tue Mar 01 01:35:16 CET 2022;2162;system;order_completed
Tue Mar 01 01:37:09 CET 2022;2147;cell2_buffer;enter_cell2
Tue Mar 01 01:37:09 CET 2022;2147;cell2;cell2_operation
Tue Mar 01 01:37:09 CET 2022;2171;agv;transport_to_cell1_buffer
Tue Mar 01 01:38:40 CET 2022;2172;agv;transport_to_cell2_buffer
Tue Mar 01 01:40:12 CET 2022;2249;system;new_order
Tue Mar 01 01:40:12 CET 2022;2249;system;direct_to_line2
Tue Mar 01 01:41:29 CET 2022;2165;cell1_buffer;enter_cell1
Tue Mar 01 01:41:29 CET 2022;2165;cell1;cell1_operation
Tue Mar 01 01:41:35 CET 2022;2163;system;order_completed
Tue Mar 01 01:41:40 CET 2022;2151;cell2_buffer;enter_cell2
Tue Mar 01 01:41:40 CET 2022;2151;cell2;cell2_operation
Tue Mar 01 01:41:40 CET 2022;2173;agv;transport_to_cell2_buffer
Tue Mar 01 01:41:46 CET 2022;2147;system;order_completed
Tue Mar 01 01:45:51 CET 2022;2168;cell1_buffer;enter_cell1
Tue Mar 01 01:45:51 CET 2022;2168;cell1;cell1_operation
Tue Mar 01 01:45:57 CET 2022;2165;system;order_completed
Tue Mar 01 01:46:58 CET 2022;2153;cell2_buffer;enter_cell2
Tue Mar 01 01:46:58 CET 2022;2153;cell2;cell2_operation
Tue Mar 01 01:46:58 CET 2022;2174;agv;transport_to_cell1_buffer
Tue Mar 01 01:47:04 CET 2022;2151;system;order_completed
Tue Mar 01 01:47:43 CET 2022;2175;agv;transport_to_cell2_buffer
Tue Mar 01 01:47:50 CET 2022;2250;system;new_order
Tue Mar 01 01:47:50 CET 2022;2250;system;direct_to_line2
Tue Mar 01 01:49:57 CET 2022;2251;system;new_order
Tue Mar 01 01:49:57 CET 2022;2251;system;direct_to_line1
Tue Mar 01 01:51:41 CET 2022;2168;system;order_completed
Tue Mar 01 01:52:51 CET 2022;2252;system;new_order
Tue Mar 01 01:52:51 CET 2022;2252;system;direct_to_line2
Tue Mar 01 01:53:13 CET 2022;2153;system;order_completed
Tue Mar 01 01:57:22 CET 2022;2253;system;new_order
Tue Mar 01 01:57:22 CET 2022;2253;system;direct_to_line2
Tue Mar 01 02:00:30 CET 2022;2254;system;new_order
Tue Mar 01 02:00:30 CET 2022;2254;system;direct_to_line2
Tue Mar 01 02:01:03 CET 2022;2169;cell1_buffer;enter_cell1
Tue Mar 01 02:01:03 CET 2022;2169;cell1;cell1_operation
Tue Mar 01 02:02:38 CET 2022;2255;system;new_order
Tue Mar 01 02:02:38 CET 2022;2255;system;direct_to_line2
Tue Mar 01 02:04:12 CET 2022;2155;cell2_buffer;enter_cell2
Tue Mar 01 02:04:12 CET 2022;2155;cell2;cell2_operation
Tue Mar 01 02:04:12 CET 2022;2176;agv;transport_to_cell1_buffer
Tue Mar 01 02:06:05 CET 2022;2171;cell1_buffer;enter_cell1
Tue Mar 01 02:06:05 CET 2022;2171;cell1;cell1_operation
Tue Mar 01 02:06:11 CET 2022;2169;system;order_completed
Tue Mar 01 02:07:25 CET 2022;2177;agv;transport_to_cell2_buffer
Tue Mar 01 02:10:11 CET 2022;2157;cell2_buffer;enter_cell2
Tue Mar 01 02:10:11 CET 2022;2157;cell2;cell2_operation
Tue Mar 01 02:10:17 CET 2022;2155;system;order_completed
Tue Mar 01 02:10:56 CET 2022;2174;cell1_buffer;enter_cell1
Tue Mar 01 02:10:56 CET 2022;2174;cell1;cell1_operation
Tue Mar 01 02:11:02 CET 2022;2171;system;order_completed
Tue Mar 01 02:11:09 CET 2022;2178;agv;transport_to_cell1_buffer
Tue Mar 01 02:11:46 CET 2022;2256;system;new_order
Tue Mar 01 02:11:46 CET 2022;2256;system;direct_to_line2
Tue Mar 01 02:13:00 CET 2022;2179;agv;transport_to_cell1_buffer
Tue Mar 01 02:15:13 CET 2022;2257;system;new_order
Tue Mar 01 02:15:13 CET 2022;2257;system;direct_to_line2
Tue Mar 01 02:15:31 CET 2022;2161;cell2_buffer;enter_cell2
Tue Mar 01 02:15:31 CET 2022;2161;cell2;cell2_operation
Tue Mar 01 02:15:36 CET 2022;2157;system;order_completed
Tue Mar 01 02:15:38 CET 2022;2258;system;new_order
Tue Mar 01 02:15:38 CET 2022;2258;system;direct_to_line1
Tue Mar 01 02:15:42 CET 2022;2180;agv;transport_to_cell2_buffer
Tue Mar 01 02:16:08 CET 2022;2259;system;new_order
Tue Mar 01 02:16:08 CET 2022;2259;system;direct_to_line2
Tue Mar 01 02:16:23 CET 2022;2174;system;order_completed
Tue Mar 01 02:16:47 CET 2022;2260;system;new_order
Tue Mar 01 02:16:47 CET 2022;2260;system;direct_to_line2
Tue Mar 01 02:17:24 CET 2022;2261;system;new_order
Tue Mar 01 02:17:24 CET 2022;2261;system;direct_to_line2
Tue Mar 01 02:18:37 CET 2022;2181;agv;transport_to_cell1_buffer
Tue Mar 01 02:19:48 CET 2022;2182;agv;transport_to_cell1_buffer
Tue Mar 01 02:20:31 CET 2022;2164;cell2_buffer;enter_cell2
Tue Mar 01 02:20:31 CET 2022;2164;cell2;cell2_operation
Tue Mar 01 02:20:37 CET 2022;2161;system;order_completed
Tue Mar 01 02:22:19 CET 2022;2183;agv;transport_to_cell2_buffer
Tue Mar 01 02:24:51 CET 2022;2262;system;new_order
Tue Mar 01 02:24:51 CET 2022;2262;system;direct_to_line1
Tue Mar 01 02:24:58 CET 2022;2263;system;new_order
Tue Mar 01 02:24:58 CET 2022;2263;system;direct_to_line1
Tue Mar 01 02:25:06 CET 2022;2264;system;new_order
Tue Mar 01 02:25:06 CET 2022;2264;system;direct_to_line2
Tue Mar 01 02:25:15 CET 2022;2176;cell1_buffer;enter_cell1
Tue Mar 01 02:25:15 CET 2022;2176;cell1;cell1_operation
Tue Mar 01 02:25:53 CET 2022;2184;agv;transport_to_cell1_buffer
Tue Mar 01 02:26:46 CET 2022;2164;system;order_completed
Tue Mar 01 02:27:49 CET 2022;2185;agv;transport_to_cell1_buffer
Tue Mar 01 02:28:47 CET 2022;2186;agv;transport_to_cell1_buffer
Tue Mar 01 02:30:55 CET 2022;2187;agv;transport_to_cell1_buffer
Tue Mar 01 02:31:37 CET 2022;2178;cell1_buffer;enter_cell1
Tue Mar 01 02:31:37 CET 2022;2178;cell1;cell1_operation
Tue Mar 01 02:31:43 CET 2022;2176;system;order_completed
Tue Mar 01 02:31:46 CET 2022;2188;agv;transport_to_cell1_buffer
Tue Mar 01 02:32:54 CET 2022;2189;agv;transport_to_cell2_buffer
Tue Mar 01 02:37:21 CET 2022;2179;cell1_buffer;enter_cell1
Tue Mar 01 02:37:21 CET 2022;2179;cell1;cell1_operation
Tue Mar 01 02:37:25 CET 2022;2166;cell2_buffer;enter_cell2
Tue Mar 01 02:37:25 CET 2022;2166;cell2;cell2_operation
Tue Mar 01 02:37:25 CET 2022;2190;agv;transport_to_cell1_buffer
Tue Mar 01 02:37:27 CET 2022;2178;system;order_completed
Tue Mar 01 02:39:04 CET 2022;2191;agv;transport_to_cell2_buffer
Tue Mar 01 02:41:22 CET 2022;2265;system;new_order
Tue Mar 01 02:41:22 CET 2022;2265;system;direct_to_line2
Tue Mar 01 02:43:21 CET 2022;2181;cell1_buffer;enter_cell1
Tue Mar 01 02:43:21 CET 2022;2181;cell1;cell1_operation
Tue Mar 01 02:43:26 CET 2022;2179;system;order_completed
Tue Mar 01 02:43:31 CET 2022;2266;system;new_order
Tue Mar 01 02:43:31 CET 2022;2266;system;direct_to_line2
Tue Mar 01 02:43:35 CET 2022;2167;cell2_buffer;enter_cell2
Tue Mar 01 02:43:35 CET 2022;2167;cell2;cell2_operation
Tue Mar 01 02:43:35 CET 2022;2192;agv;transport_to_cell1_buffer
Tue Mar 01 02:43:41 CET 2022;2166;system;order_completed
Tue Mar 01 02:46:28 CET 2022;2193;agv;transport_to_cell1_buffer
Tue Mar 01 02:46:59 CET 2022;2194;agv;transport_to_cell2_buffer
Tue Mar 01 02:47:02 CET 2022;2267;system;new_order
Tue Mar 01 02:47:02 CET 2022;2267;system;direct_to_line2
Tue Mar 01 02:49:43 CET 2022;2182;cell1_buffer;enter_cell1
Tue Mar 01 02:49:43 CET 2022;2182;cell1;cell1_operation
Tue Mar 01 02:49:49 CET 2022;2181;system;order_completed
Tue Mar 01 02:52:26 CET 2022;2170;cell2_buffer;enter_cell2
Tue Mar 01 02:52:26 CET 2022;2170;cell2;cell2_operation
Tue Mar 01 02:52:26 CET 2022;2195;agv;transport_to_cell1_buffer
Tue Mar 01 02:52:31 CET 2022;2167;system;order_completed
Tue Mar 01 02:53:51 CET 2022;2196;agv;transport_to_cell2_buffer
Tue Mar 01 02:55:59 CET 2022;2184;cell1_buffer;enter_cell1
Tue Mar 01 02:55:59 CET 2022;2184;cell1;cell1_operation
Tue Mar 01 02:56:05 CET 2022;2182;system;order_completed
Tue Mar 01 02:57:19 CET 2022;2268;system;new_order
Tue Mar 01 02:57:19 CET 2022;2268;system;direct_to_line2
Tue Mar 01 02:58:54 CET 2022;2170;system;order_completed
Tue Mar 01 02:59:41 CET 2022;2269;system;new_order
Tue Mar 01 02:59:41 CET 2022;2269;system;direct_to_line2
Tue Mar 01 03:01:25 CET 2022;2185;cell1_buffer;enter_cell1
Tue Mar 01 03:01:25 CET 2022;2185;cell1;cell1_operation
Tue Mar 01 03:01:31 CET 2022;2184;system;order_completed
Tue Mar 01 03:05:51 CET 2022;2186;cell1_buffer;enter_cell1
Tue Mar 01 03:05:51 CET 2022;2186;cell1;cell1_operation
Tue Mar 01 03:05:57 CET 2022;2185;system;order_completed
Tue Mar 01 03:07:11 CET 2022;2172;cell2_buffer;enter_cell2
Tue Mar 01 03:07:11 CET 2022;2172;cell2;cell2_operation
Tue Mar 01 03:09:14 CET 2022;2270;system;new_order
Tue Mar 01 03:09:14 CET 2022;2270;system;direct_to_line1
Tue Mar 01 03:10:02 CET 2022;2271;system;new_order
Tue Mar 01 03:10:02 CET 2022;2271;system;direct_to_line2
Tue Mar 01 03:13:37 CET 2022;2187;cell1_buffer;enter_cell1
Tue Mar 01 03:13:37 CET 2022;2187;cell1;cell1_operation
Tue Mar 01 03:13:38 CET 2022;2173;cell2_buffer;enter_cell2
Tue Mar 01 03:13:38 CET 2022;2173;cell2;cell2_operation
Tue Mar 01 03:13:43 CET 2022;2186;system;order_completed
Tue Mar 01 03:13:43 CET 2022;2172;system;order_completed
Tue Mar 01 03:16:27 CET 2022;2197;agv;transport_to_cell2_buffer
Tue Mar 01 03:16:34 CET 2022;2272;system;new_order
Tue Mar 01 03:16:34 CET 2022;2272;system;direct_to_line2
Tue Mar 01 03:18:20 CET 2022;2188;cell1_buffer;enter_cell1
Tue Mar 01 03:18:20 CET 2022;2188;cell1;cell1_operation
Tue Mar 01 03:18:25 CET 2022;2187;system;order_completed
Tue Mar 01 03:19:59 CET 2022;2175;cell2_buffer;enter_cell2
Tue Mar 01 03:19:59 CET 2022;2175;cell2;cell2_operation
Tue Mar 01 03:20:05 CET 2022;2173;system;order_completed
Tue Mar 01 03:20:20 CET 2022;2198;agv;transport_to_cell2_buffer
Tue Mar 01 03:22:41 CET 2022;2273;system;new_order
Tue Mar 01 03:22:41 CET 2022;2273;system;direct_to_line1
Tue Mar 01 03:22:42 CET 2022;2190;cell1_buffer;enter_cell1
Tue Mar 01 03:22:42 CET 2022;2190;cell1;cell1_operation
Tue Mar 01 03:22:47 CET 2022;2188;system;order_completed
Tue Mar 01 03:23:08 CET 2022;2199;agv;transport_to_cell2_buffer
Tue Mar 01 03:27:01 CET 2022;2177;cell2_buffer;enter_cell2
Tue Mar 01 03:27:01 CET 2022;2177;cell2;cell2_operation
Tue Mar 01 03:27:01 CET 2022;2200;agv;transport_to_cell2_buffer
Tue Mar 01 03:27:07 CET 2022;2175;system;order_completed
Tue Mar 01 03:28:17 CET 2022;2192;cell1_buffer;enter_cell1
Tue Mar 01 03:28:17 CET 2022;2192;cell1;cell1_operation
Tue Mar 01 03:28:23 CET 2022;2190;system;order_completed
Tue Mar 01 03:29:03 CET 2022;2274;system;new_order
Tue Mar 01 03:29:03 CET 2022;2274;system;direct_to_line2
Tue Mar 01 03:34:23 CET 2022;2177;system;order_completed
Tue Mar 01 03:35:20 CET 2022;2275;system;new_order
Tue Mar 01 03:35:20 CET 2022;2275;system;direct_to_line2
Tue Mar 01 03:35:36 CET 2022;2193;cell1_buffer;enter_cell1
Tue Mar 01 03:35:36 CET 2022;2193;cell1;cell1_operation
Tue Mar 01 03:35:42 CET 2022;2192;system;order_completed
Tue Mar 01 03:36:55 CET 2022;2276;system;new_order
Tue Mar 01 03:36:55 CET 2022;2276;system;direct_to_line2
Tue Mar 01 03:37:40 CET 2022;2277;system;new_order
Tue Mar 01 03:37:40 CET 2022;2277;system;direct_to_line1
Tue Mar 01 03:41:22 CET 2022;2195;cell1_buffer;enter_cell1
Tue Mar 01 03:41:22 CET 2022;2195;cell1;cell1_operation
